Order No,Cust ID,Order Date,Order Status,Order Amount,Feedback
4.26E+18,C1871178,21-05-1930 14:45,Other,,What is the next step after applying for a Credit Card via the Chatbot?
4.26E+18,PHVB6404,21-05-1930 14:56,Other,,the mobile app kept crashing when i tried to apply for a credit card.
4.26E+18,1EZT4645,21-05-1930 15:03,Other,,Learn how to triple your income with my new book!
4.26E+18,PHVB6404,21-05-1930 15:04,Other,,My application for a Credit Card was rejected without any explanation. What a waste of time.
4.26E+18,1EZT4645,21-05-1930 15:04,Other,,There are so many hidden fees! The Car Loan costs way more than advertised.
4.26E+18,4XK01981,21-05-1930 15:07,Other,,The weather today is very pleasant.
4.26E+18,L89C0105,21-05-1930 15:17,Other,,The insurance claim for my Personal Loan was denied for a ridiculous reason.
4.26E+18,H04H5328,21-05-1930 15:20,Other,,The agent at the Website went above and beyond to help me with my Savings Account.
4.26E+18,L6AM4120,21-05-1930 15:21,Other,,Why do I have to submit the same document three times for one Savings Account application?
4.26E+18,1J9O2216,21-05-1930 15:32,Other,,Why does it take over two weeks to get a simple Credit Card approved?
4.26E+18,3ZGD4721,21-05-1930 15:32,Other,,What are the international usage charges for my Personal Loan?
4.26E+18,QL322038,21-05-1930 15:48,Other,,The KYC verification process for the Savings Account is a nightmare. It failed multiple times.
4.26E+18,BPYA6395,21-05-1930 15:51,Other,,The app is buggy and keeps logging me out while I'm trying to manage my Credit Card.
4.26E+18,3E3B0888,21-05-1930 15:58,Other,,Why does it take over two weeks to get a simple Car Loanypproved?
4.26E+18,WRK00945,21-05-1930 16:00,Other,,What are the international usage charges for my Credit Card?
4.26E+18,WRK00945,21-05-1930 16:03,Other,,my new car loan is now active.
4.26E+18,G6U92434,21-05-1930 16:07,Other,,WHY DOES IT TAKE OVER TWO WEEKS TO GET A SIMPLE CREDIT CARD APPROVED?
4.26E+18,AKF55599,21-05-1930 16:15,Other,,The information on the Chatqt is misleading and outdated.
4.26E+18,G6U92434,21-05-1930 16:17,Other,,Great deals on holiday packages! Visit my website.
4.26E+18,XXFW6503,21-05-1930 16:27,Other,,THERE ARE SO MANY HIDDEN FEES! THE SAVINGS ACCOUNT COSTS WAY MORE THAN ADVERTISED.
4.26E+18,4HCB1322,21-05-1930 16:34,Other,,MY NEW CREDIT CARD IS NOW ACTIVE.
4.26E+18,QTSZ2445,21-05-1930 16:36,Won,13044,The information on the Phone Call is misleading and outdated.
4.26E+18,CEG20607,21-05-1930 16:36,Other,,Customer service on your In-Person Branch was useless. They couldn't answer any p my questions.
4.26E+18,R4DS5701,21-05-1930 16:38,Other,,Requesting more information about the Insurance benefits.
4.26E+18,BL7H5321,21-05-1930 17:00,Other,,Customer service on your Phone Call was useless. They couldn't answer any of my questions.
4.26E+18,LW520507,21-05-1930 17:01,Won,24614,THE PROCESS ON THE WEBSITE WAS INCREDIBLY SMOOTH AND FAST!
4.26E+18,9XAR0640,21-05-1930 17:04,Won,254,Your so-called '24/7' Phone Callhupport is clearly not available at night.
4.26E+18,YTVS9001,21-05-1930 17:06,Other,,"I WAS PROMISED A CALL BACK FROM YOUR PHONE CALL SUPPORT TEAM, BUT NOBODY EVER CALLED."
4.26E+18,G65M2393,21-05-1930 17:14,Other,,my monthly statement for the insurance has been generated.
4.26E+18,UUX85634,21-05-1930 17:17,Other,,The app is buggy and keeps logging me out while I'm trying to manage my Insurance.
4.26E+18,9L646165,21-05-1930 17:22,Won,36722,the interest rate on my insurance is fantastic. better than i expected.
4.26E+18,UUX85634,21-05-1930 17:27,Other,,Great deals on holiday packages! Visit my website.
4.26E+18,ACUB6200,21-05-1930 17:31,Other,,Received a quote for my Insurance.
4.26E+18,FUYV3683,21-05-1930 17:43,Other,,Received a quote for my Insuranl.
4.26E+18,HJF17774,21-05-1930 17:49,Other,,the agent at the in-person branch went above and beyond to help me with my savings account.
4.26E+18,M4NH9607,21-05-1930 17:55,Other,,The process on the Mobile App was incredibly smooth and fast!
4.26E+18,FUYV3683,21-05-1930 18:05,Other,,my monthly statement for the savings account has been generated.
4.26E+18,QEBJ6997,21-05-1930 18:06,Other,,Customer service on your Mobile App was useless. They couldn't answer any of my questions.
4.26E+18,32XI1404,21-05-1930 18:15,Other,,I was approved for my Personal Loan in minutes. Excellent service.
4.26E+18,P2ZJ8954,21-05-1930 18:16,Other,,Received a quote for my Car Loan.
4.26E+18,M8HO6666,21-05-1930 18:24,Won,3941,The In-Person Branch kept crashing when I tried to apply for a Credit Card.
4.26E+18,QICL5713,21-05-1930 18:24,Other,,"I was promised a call back from your Website support team, but nobody ever called."
4.26E+18,3WZV0151,21-05-1930 18:27,Other,,"I was promised a call back from your Phone Call support team, but nobody ever called."
4.26E+18,8Z802815,21-05-1930 18:28,Other,,The weather today is very pleasant.
4.26E+18,QICL5713,21-05-1930 18:28,Other,,I appreciate the proactive communication throughout the Car Loan application process.
4.26E+18,8Z802815,21-05-1930 18:29,Other,,"I was promised a call back from your Website support team, but nobody ever called."
4.26E+18,8Z802815,21-05-1930 18:33,Other,,This is a test comment.
4.26E+18,UJI64458,21-05-1930 18:35,Other,,What is the next step after applying for a Insurance via the In-Person Branch?
4.26E+18,8Z802815,21-05-1930 18:36,Other,,Learn how to triple your income with my new book!
4.26E+18,0T3F0163,21-05-1930 18:39,Other,,buy $xyz coin now!! to the moon!!
4.26E+18,WO5W6402,21-05-1930 18:41,Other,,BUY $XYZ COIN NOW!! TO THE MOON!!
4.26E+18,QEBJ6997,21-05-1930 18:42,Other,,Love the benefits offered with my new Credit Caj. Highly recommend.
4.26E+18,IITH6591,21-05-1930 18:44,Other,,Why does it take over two weeks to get a simple Insurance approved?
4.26E+18,VF0D1331,21-05-1930 18:56,Won,34326,The staff I spoke to via Phone Call were so helpful and patient.
4.26E+18,IITH6591,21-05-1930 19:02,Other,,The app is buggy and keeps logging me out while I'm trying to manage my Credit Card.
4.26E+18,JOP13959,21-05-1930 19:13,Other,,I have submitted my application for the Car Loan.
4.26E+18,OK474225,21-05-1930 19:15,Won,33835,The app is buggy and keeps logging me out while I'm trying to manage my Insurance.
4.26E+18,JOP13959,21-05-1930 19:16,Other,,Why does it take over two weeks to get a simple Credit Card approved?
4.26E+18,8RHH0102,21-05-1930 19:25,Other,,The agent at the Mobile App went above and beyond to help me with my Savings Account.
4.26E+18,8RHH0102,21-05-1930 19:30,Other,,Your In-Person Branch chatbot actually solved my problem without needing a human!
4.26E+18,YHQT4049,21-05-1930 19:34,Other,,love the benefits offered with my new car loan. highly recommend.
4.26E+18,R2KA7593,21-05-1930 19:35,Other,,trying to understand the terms and conditions for the car loan.
4.26E+18,8RHH0102,21-05-1930 19:35,Other,,The KYC verification process for the Insurance is a nightmare. It failed multiple times.
4.26E+18,JOP13959,21-05-1930 19:36,Other,,The Mobile App kept crashing when I tried to apply for a Credit Card.
4.26E+18,OR888613,21-05-1930 19:37,Other,,Wl do I have to submit the same document three times for one Insurance application?
4.26E+18,A6HI0955,21-05-1930 19:40,Other,,GOT MY CAR LOAN DOCUMENTS AND WELCOME KIT VERY QUICKLY. SUPER EFFICIENT!
4.26E+18,6HO64943,21-05-1930 19:44,Won,14695,Got my Credit Card documents and welcome kit very quickly. Super efficient!
4.26E+18,9GXE6482,21-05-1930 19:46,Other,,The agent at the In-Persontranch went above and beyond to help me with my Savings Account.
4.26E+18,98BY4313,21-05-1930 19:53,Other,,Love the benefits offeed with my new Insurance. Highly recommend.
4.26E+18,0T3F0163,21-05-1930 20:01,Other,,The app is buggy and keeps logging me out while I'm trying to manage my Car Loan.
4.26E+18,15JU3830,21-05-1930 20:06,Other,,Your so-called '24/7' Phone Call support is clearly not available at night.
4.26E+18,3STW2994,21-05-1930 20:18,Other,,The agent at the Phone Call went above and beyond to help me with my Car Loan.
4.26E+18,F3HU0750,21-05-1930 20:18,Other,,There are so many hidden fees! The Car Loan costs way more than advertised.
4.26E+18,M3ID9788,21-05-1930 20:22,Other,,There are so many hidden fees! The Savings Account costs way more than advertised.
4.26E+18,DCFM6435,21-05-1930 20:34,Other,,Is this where I order a taxi? I'm late for a meeting.
4.26E+18,09LG2641,21-05-1930 20:51,Other,,Everything was clear and transparent from the start. Very happy with the Personal Loan.
4.26E+18,4ISZ1433,21-05-1930 20:58,Other,,The fine print in the Insurance agreement is predatory and confusing.
4.26E+18,BJAS7784,21-05-1930 21:01,Other,,The KYC verification process for the Car Loan is a nightmare. It failed multiple times.
4.26E+18,BJAS7784,21-05-1930 21:05,Other,,Trying to understand the terms and conditions for the Personal Loan.
4.26E+18,CWVS3326,21-05-1930 21:10,Other,,I have submitted my application for the Credit Card.
4.26E+18,UW998076,21-05-1930 21:12,Other,,The fine print in the Personal Loan agreement is predatory and confusing.
4.26E+18,4ISZ1433,21-05-1930 21:15,Other,,Requesting more information about the Credit Card benefits.
4.26E+18,92NO8127,21-05-1930 21:16,Other,,I apprecive the proactive communication throughout the Savings Account application process.
4.26E+18,92NO8127,21-05-1930 21:18,Other,,the app is buggy and keeps logging me out while i'm trying to manage my car loan.
4.26E+18,92NO8127,21-05-1930 21:20,Other,,"I am the best financial advisor in Haryana, contact me for portfolio management."
4.26E+18,3STW2994,21-05-1930 21:21,Other,,The weather today is very pleasant.
4.26E+18,UUX85634,21-05-1930 21:21,Other,,Customer service on your In-Person Branch was useless. They couldn't answer any of my questions.
4.26E+18,5E9W9897,21-05-1930 21:24,Other,,LEARN HOW TO TRIPLE YOUR INCOME WITH MY NEW BOOK!
4.26E+18,OX8I8792,21-05-1930 21:27,Other,,My monthly statement for the Savings Account has been generated.
4.26E+18,UUX85634,21-05-1930 21:27,Other,,Got my Insurance documents and welcome kit very quickly. Super efficient!
4.26E+18,92NO8127,21-05-1930 21:33,Other,,received a quote for my insurance.
4.26E+18,98BY4313,21-05-1930 21:36,Other,,There are so many hidden fees! The Savings Account costs way more than advertised.
4.26E+18,VQ7Z5506,21-05-1930 21:37,Other,,the new features in the mobile app for my credit card are brilliant.
4.26E+18,17AD7555,21-05-1930 21:37,Other,,Why do I have to submit the same document three times for one Personal Loan application?
4.26E+18,IS9X4144,21-05-1930 21:42,Other,,My monthly statement for the Personal Loan has been generated.
4.26E+18,17AD7555,21-05-1930 21:50,Other,,THE FINE PRINT IN THE CREDIT CARD AGREEMENT IS PREDATORY AND CONFUSING.
4.26E+18,17AD7555,21-05-1930 21:51,Other,,The staff I spoke to via Chatbot were so helpful and patient.
4.26E+18,BMJN2461,21-05-1930 21:54,Other,,The fine print in the Insurance agreement is predatory and confusing.
4.26E+18,KIZ28251,21-05-1930 22:13,Other,,Your so-called '24/7' Mobile App support is clearly not available at night.
4.26E+18,KIZ28251,21-05-1930 22:23,Other,,i have submitted my application for the insurance.
4.26E+18,GKJ42524,21-05-1930 22:32,Other,,Your In-Person Branch chatbot actually solved my problem without needing a humaz
4.26E+18,CWVS3326,21-05-1930 22:48,Other,,The staff I spoke to via Phone Call were so helpful and patient.
4.26E+18,CWVS3326,21-05-1930 22:50,Other,,The information on the In-Person Branch is misleading and outdated.
4.26E+18,CWVS3326,21-05-1930 22:52,Other,,Love the benefits offered with my new Car Loan. Highly recommend.
4.26E+18,X4VH2565,21-05-1930 22:54,Other,,Your so-called '24/7' Website support is clearly not available at night.
4.26E+18,XQWY7094,21-05-1930 23:07,Other,,"I was promised a call back from your Mobile App support team, but nobody ever called."
4.26E+18,D3GK5712,21-05-1930 23:22,Other,,the insurance claim for my savings account was denied for a ridiculous reason.
4.26E+18,NJNI9528,21-05-1930 23:24,Other,,Why does it take over two weeks to get a simple Insurance approved?
4.26E+18,KE2Y1082,21-05-1930 23:33,Other,,Why do I have to submit the same document three times for one Credit Card application?
4.26E+18,Q42H8989,21-05-1930 23:34,Other,,I was on hold for 45 minutes when I called your Mobile App. Terrible support.
4.26E+18,Q42H8989,21-05-1930 23:35,Other,,Why does it take over two weeks to get a simple Savings Account approved?
4.26E+18,KE2Y1082,21-05-1930 23:36,Other,,My monthly statement for the Credit Card has been generated.
4.26E+18,KE2Y1082,21-05-1930 23:39,Other,,Why do I have to submit the same document three times for one Car Loan application?
4.26E+18,Z8EA4622,21-05-1930 23:41,Other,,The KYC verification process for the Savings Account is a nightmare. It failed multiple times.
4.26E+18,GMZK6535,21-05-1930 23:45,Other,,the insurance claim for my insurance was denied for a ridiculous reason.
4.26E+18,GMZK6535,21-05-1930 23:48,Other,,I was on hold for 45 minutes when I called your Chatbot. Terrible support.
4.26E+18,2V409479,21-05-1930 23:55,Other,,i was approved for my credit card in minutes. excellent service.
4.26E+18,7SUF4940,21-05-1931 00:14,Other,,Requesting more information about the Personal Loan benefits.
4.26E+18,2KGR2425,21-05-1931 00:16,Other,,The Mobile App kept crashing when I tried to apply for a Savings Account.
4.26E+18,7SUF4940,21-05-1931 00:20,Other,,The fine print in the Personal Loan agreement is predatory and confusing.
4.26E+18,2KGR2425,21-05-1931 00:21,Other,,This is a test comment.
4.26E+18,2KGR2425,21-05-1931 00:35,Other,,Everything was clear and transparent from the start. Very happy with the Personal Loan.
4.26E+18,MID18212,21-05-1931 00:39,Other,,I appreciate the proactive communication throughout the Credit Card application process.
4.26E+18,NZKS1061,21-05-1931 00:40,Other,,Your so-called '24/7' In-Person Branch support is clearly not available at night.
4.26E+18,N7RM1996,21-05-1931 00:53,Other,,The Mobile App kept crashing when I tried to apply for a Credit Card.
4.26E+18,GMZK6535,21-05-1931 00:58,Other,,The KYC verification process for the Personal Loan is a nightmare. It failed multiple times.
4.26E+18,N7RM1996,21-05-1931 01:14,Other,,The staff I spoke to via Chatbot were so helpful and patient.
4.26E+18,GNM08585,21-05-1931 01:32,Other,,Just confirming that my documents for the Personal Loan were received.
4.26E+18,OCFH2472,21-05-1931 01:39,Other,,Inquiry about the status of my Insurance application.
4.26E+18,GNM08585,21-05-1931 01:40,Other,,There are so many hidden fees! The Credit Card costs way more than advertised.
4.26E+18,IS9X4144,21-05-1931 01:56,Other,,Learn how to triple your income with my new book!
4.26E+18,17AD7555,21-05-1931 03:56,Other,,The OTP to complete my transaction on the Phone Call never arrived.
4.26E+18,BSTH8364,21-05-1931 04:01,Other,,I have submitted my application for the Savings Account.
4.26E+18,BSTH8364,21-05-1931 04:02,Other,,The new features in the mobile app for my Insurance are brilliant.
4.26E+18,17AD7555,21-05-1931 04:08,Other,,There are so many hidden fees! qe Credit Card costs way more than advertised.
4.26E+18,VJ376100,21-05-1931 04:56,Other,,"i was promised a call back from your chatbot support team, but nobody ever called."
4.26E+18,9GXE6482,21-05-1931 06:18,Other,,Love the benefits offered with my new Savings Account. Highly recommend.
4.26E+18,Z8FE5035,21-05-1931 06:24,Other,,Why does it take over two weeks to get a simple Car Loan approved?
4.26E+18,17AD7555,21-05-1931 06:30,Other,,Just confirming that my documents for the Savings Account were received.
4.26E+18,6ZH48703,21-05-1931 07:30,Other,,The staff I spoke to via Website were so helpful and patient.
4.26E+18,GB8S6964,21-05-1931 07:33,Other,,Trying to understand the terms and conditions for the Insurance.
4.26E+18,92NO8127,21-05-1931 08:15,Won,254,The app is buggy and keeps logging me out while I'm trying to manage my Credit Card.
4.26E+18,0MB55358,21-05-1931 08:25,Other,,Trying to understand the terms and conditions for the Personal Loan.
4.26E+18,RO5X2249,21-05-1931 08:45,Other,,I have submitted my application for the Insurance.
4.26E+18,BL7H5321,21-05-1931 08:46,Other,,The information on the Chatbot is misleading and outdated.
4.26E+18,04J98128,21-05-1931 09:00,Won,887,The fine print in the Savings Account agreement is pcdatory and confusing.
4.26E+18,JPN51640,21-05-1931 09:16,Won,887,The new features in the mobile app for my Personal Loan are brilliant.
4.26E+18,021F8701,21-05-1931 09:27,Won,887,What are the international usage charges for my Credit Card?
